amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba	order-invoice-type
304-4833663-0821110	304-4833663-0821110	2023-08-23T00:17:19+00:00	2023-08-23T00:17:23+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Unshipped	1	EUR	15.49								Gäufelden		71126	DE		false			false	
304-8747321-7635515	304-8747321-7635515	2023-08-22T23:56:01+00:00	2023-08-22T23:56:05+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Turbo Diamanttrennscheibe | 125/22,23/1,8/10 | heißgepresste Turbodiamantsegmente longlife, gehärteten Stahl | Trocken.- und Nas	YN-JM9Q-CM89	B09BNGNKD5	Unshipped	1	EUR	12.49								Wolfach	Baden-Württemberg	77709	DE	FBA Subscribe & Save Discount	false			false	
028-8186900-2441952	028-8186900-2441952	2023-08-22T23:22:46+00:00	2023-08-22T23:22:51+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 30 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	TO-VTNJ-L8D1	B08NPRQPZY	Unshipped	1	EUR	32.49								BURGHAUN	Hessen	36151	DE		false			false	
306-1231746-7473953	306-1231746-7473953	2023-08-22T22:50:00+00:00	2023-08-23T04:14:38+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Turbo Diamanttrennscheibe | 230/22,23/2,4/10 | heißgepresste Turbodiamantsegmente longlife, gehärteten Stahl | Trocken.- und Nas	YH-XKM8-ZR3B	B09BNG1QG5	Shipped	1	EUR	24.99	3.99							Oelsnitz		09376	DE		false			false	
306-2805293-4405950	306-2805293-4405950	2023-08-22T22:12:08+00:00	2023-08-23T07:47:48+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Nageleisen | 800 x 18 mm, Brecheisen aus Spezialstahl | Nageleisen, Nagelschlitze, Stemmeisen, Brechstange, Meisselschaber, Breche	2I-PB7C-OYPH_FBM	B09BZLK44P	Shipped	1	EUR	27.22	4.54							Ebensee		4802	AT		false			false	
028-0816209-7966733	028-0816209-7966733	2023-08-22T22:07:12+00:00	2023-08-23T04:17:09+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Unterlegplatten | 40er Set - 60 x 40 mm | Abstandshalter, Plättchen aus Kunststoff | Tragfähigkeit bis 5 t | Set: 1.5, 2, 3, 4,	9L-HBWO-UNTN	B09JGD3YWL	Shipped	1	EUR	19.98	3.19							Bad Ems		56130	DE		false			false	
303-3730517-7897105	303-3730517-7897105	2023-08-22T22:06:20+00:00	2023-08-22T22:06:25+00:00	Pending	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Turbo Diamanttrennscheibe | 125/22,23/1,8/10 | heißgepresste Turbodiamantsegmente longlife, gehärteten Stahl | Trocken.- und Nas	YN-JM9Q-CM89	B09BNGNKD5	Unshipped	1	EUR	12.6								Tarsdorf		5121	AT		false			false	
304-7385118-4421901	304-7385118-4421901	2023-08-22T22:00:57+00:00	2023-08-23T01:23:21+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Profilverbindungsschrauben | 3,9 x 11 mm | 500 Stück | Metallprofileschrauben, Profil Schrauben, Blechschrauben schwarz, Trockenb	2R-KNCM-T7QB	B08GFWYC7M	Shipped	1	EUR	15.49	2.47							Heiligenberg		88633	DE		false			false	
304-4626998-3165121	304-4626998-3165121	2023-08-22T21:54:38+00:00	2023-08-23T04:14:25+00:00	Shipped	Amazon	Amazon.de		Expedited	INNONEXXT® Premium Verglasungsklötze | 24 x 100 mm, 600 Stück | Made in Germany | Unterlegplatten, Abstandshalter, Distanzklötze aus Kunststoff, A	GJ-6IO8-W0G9	B07ZPBVDLY	Shipped	1	EUR	29.97	4.79							Duisburg		47051	DE		false			false	
028-5765434-5364313	028-5765434-5364313	2023-08-22T21:49:09+00:00	2023-08-23T08:00:22+00:00	Shipped	Amazon	Amazon.de		Expedited	Mouji® Premium Wärmflasche Kinder Löwe mit Bezug flauschig 0,75l | Wärmflasche Kuscheltier| Wärmflaschen, Erwachsene Wärmflasche Tier | Wärmefl	9R-ST93-05C5	B09TRCDRVY	Shipped	1	EUR	19.99	3.19							Gilching		82205	DE		false			false	
305-3406386-7423531	305-3406386-7423531	2023-08-22T21:42:58+00:00	2023-08-22T21:58:06+00:00	Pending	Amazon	Amazon.de		Standard	INNONEXXT® Premium Justierschraube | 6 x 80 mm, T30, blau verzinkt, Stahl | Fräsrippen, Cut-Spitze, Senkkopf | Holz- Universalschrauben, Ring- und H	Z9-XIJ2-4V14	B08XFFL9Z2	Unshipped	2	EUR	50.4								Alland		2534	AT	FBA Subscribe & Save Discount	false			false	
